,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,food (deprecated),funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115e15107dc2d627764b251b609de350bc72e521,0.0,0.0,38.9950848,0.0,0.0,0.0,0.0,-76.9871088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Smart TV Installers LLC,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJxTuH0nLGt4kR6CXDKneeEWg,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8314 12th Avenue, Silver Spring",0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02f7a56796d839f7cbdbd640aed58c8e965f9a1f,0.0,0.0,38.982832,0.0,0.0,0.0,0.0,-77.063557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meyer Electrical Services,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ8wqMWfPFt4kRIMY3DgbCPeI,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7209 Lenhart Drive, Chevy Chase",0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddbb1515170186b44809f2ed5c38f0a1589a03c8,0.0,0.0,38.982832,0.0,0.0,0.0,0.0,-77.063557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meyer Electrical Services Inc.,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJyT9eaxvJt4kRfjKym1A08XU,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7209 Lenhart Drive, Chevy Chase",0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7750297a8a6c6ae4a65244b06190f1d0cc77efe3,0.0,0.0,38.9821598,0.0,0.0,0.0,0.0,-77.0269493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sendel Systems,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJXWaeUpHIt4kR-pNN8EBCqrA,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7600 Georgia Avenue Northwest #204, Washington",0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f5e0c95b06c3880473f26e84074122b4aa3fcb80,0.0,0.0,38.9831312,0.0,0.0,0.0,0.0,-76.9667136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lazer Electric,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJc0cyU2DGt4kR1cNa_wCBTUQ,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7623 25th Avenue, Hyattsville",0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e83cdc95a259dc0e7d9afaf265ac6449dea3580,0.0,0.0,38.976098,0.0,0.0,0.0,0.0,-77.023138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mega Communications Inc,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ3_Yx5o_It4kRq2ARPIjWqY0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"701 Dahlia Street Northwest, Washington",0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109dc4116a3d7caea04f6e2fe4913bfbd96dcec,0.0,0.0,38.9790789,0.0,0.0,0.0,0.0,-77.0263303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J H Bradby Electrical Contractors,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJY22NopHIt4kR1fy2z8N2T0Y,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"7325 Georgia Avenue Northwest, Washington",0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56fd7b09c7d54184ae78a3738fec141e40a6b310,0.0,0.0,38.9778882,0.0,0.0,0.0,0.0,-77.0074765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tillerman Gardens LLC,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJsQ3z_SbGt4kR-_pQhgjmanE,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Takoma Park,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fbca5c2b4fc5badb000b78a6e1ef610ab707bb7a,0.0,0.0,38.9783183,0.0,0.0,0.0,0.0,-76.9560074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLUS ELECTRIC CORPORATION.,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJJZRgIfPGt4kRf7cSZGLCeAk,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3405 Rosemary Lane, Hyattsville",0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430c77a911d4c04fb491fd842abeb241deabb9c,0.0,0.0,38.9650934,0.0,0.0,0.0,0.0,-76.9995219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F.S.F. Electric,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJB0hz8C3Gt4kRojicCSVg5c8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"602 Greenlawn Drive, Hyattsville",0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33b41c018ab5b0759ad22db94140a886411c15fe,0.0,0.0,38.9652367,0.0,0.0,0.0,0.0,-76.9809586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bell Electric Services,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ8fIvckzGt4kRdjq8UfniJAw,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6207 Balfour Drive, Hyattsville",0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f9555fda39b03cdd02a26dc165108a312b92caa3,0.0,0.0,38.9613159,0.0,0.0,0.0,0.0,-77.0093276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kolb Electric,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJE8kElNXHt4kRY3mguDSL_0w,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5901 Blair Road Northwest, Washington",0.0
