,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,food (deprecated),funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,price_level,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05f843121665063223baed7fe5a9336c4e7ea823,0.0,0.0,39.0140451,0.0,0.0,0.0,0.0,-77.0183717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Knox Orthodox Presbyterian Church,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJH2LuGlHPt4kRvKEt-fBpCP0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"410 Granville Drive, Silver Spring",0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8faef170eb10ea5cbbb268562d5fd35262cf19d3,0.0,0.0,39.0197125,0.0,0.0,0.0,0.0,-77.0124993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Four Corners Spanish SDA Church,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJPU855VjPt4kRYR51pw5ScF4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"33 University Boulevard East, Silver Spring",0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cddec5bec621d044d5ab689c3f26c9fd675bbeb8,0.0,0.0,39.019679,0.0,0.0,0.0,0.0,-77.0124685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Spring UMCP (United Methodist Cooperative Parish),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJPU855VjPt4kRcDFMurkRSO4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"33 University Boulevard East, Silver Spring",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183ab9ed6391c447865d9d45b3e8cc9098b7310f,0.0,0.0,39.0201486,0.0,0.0,0.0,0.0,-77.0088493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Bernadette Catholic Church,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJGbU3PPbFt4kRINNqT8tDeRk,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"70 University Boulevard East, Silver Spring",0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acc259200fa564deb3658463053cad1ae5a6c91b,0.0,0.0,39.0196946,0.0,0.0,0.0,0.0,-77.0124862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indians For Christ Tamil Church (Washington Metropolitan Tamil Congregation),0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJNWQa8FjPt4kRiskAhvT_ouQ,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"33 University Boulevard East, Silver Spring",0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e4eb0c70db6f8fe150eb13e2d280ad9c1edd91d5,0.0,0.0,39.0196911,0.0,0.0,0.0,0.0,-77.0124972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silver Spring United Methodist Church,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJNQ4k5VjPt4kR6HWlyPjEWVU,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"33 University Boulevard East, Silver Spring",0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b79f767abbe0953c5b57632106a4c6be81833273,0.0,0.0,39.0158337,0.0,0.0,0.0,0.0,-76.9982295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burton Eugene W,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJV4Lm5e_Ft4kR-c-_udzfRMg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"518 East Indian Spring Drive, Silver Spring",0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121cc45a3536413f2a895a16da2c8e1045040ae,0.0,0.0,39.0137808,0.0,0.0,0.0,0.0,-76.99927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bonner Wardell,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJV0n5yfrFt4kRnyK9VmAzPYw,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9601 Burgess Lane, Silver Spring",0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a97bbf96183c8a6c310d4d8d9b191c4a39a272e0,0.0,0.0,39.0060016,0.0,0.0,0.0,0.0,-77.0374253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grace Episcopal Church,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJI_3wnMvIt4kRa2uZNn4zKDw,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1607 Grace Church Road, Silver Spring",0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86f605fe514a581096890f7aa8160ad46a4e1fd9,0.0,0.0,39.0119283,0.0,0.0,0.0,0.0,-77.0406336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calvary Evangelical Lutheran Church,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJBWU5oTPPt4kRScn9YbWPpUg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9545 Georgia Avenue, Silver Spring",0.0
