,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,food (deprecated),funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b1b634ca7c732a88594e28e71a0a8abeb500c6e7,0.0,0.0,38.995643,0.0,0.0,0.0,0.0,-77.058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaa Wet Pets,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,ChIJ5ZoE0SDJt4kRdZnXQE7swUw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2904 Terrace Drive #1, Chevy Chase",0.0
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2510a38ec5faca6212895208f0ecdc33174ca9f8,0.0,0.0,38.9479384,0.0,0.0,0.0,0.0,-76.9269598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winkler Aquatics,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ6UZuAC_Ht4kRpawFOcAncVg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4905 Edmonston Road, Hyattsville",0.0
2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b317c7742ad2bfc14a8418caa006925ed3b6149b,0.0,0.0,38.9133391,0.0,0.0,0.0,0.0,-77.0322176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharktank,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJw7m7y-m3t4kR3_V9hBLacds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1720 14th Street Northwest, Washington",0.0
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad6c2de27af4b3a1612422f81d50e09b62ce7915,0.0,0.0,38.8765576,0.0,0.0,0.0,0.0,-77.152399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AquaTerra Environments,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJX-R5EYu0t4kRmdqvR0kRkww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"500 Roosevelt Boulevard #16, Falls Church",0.0
