,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,grocery_or_supermarket,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,id,insurance_agency,jewelry_store,lat,laundry,lawyer,library,liquor_store,lng,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,name,night_club,num_photos,painter,park,parking,pet_store,pharmacy,physiotherapist,place_id,plumber,police,post_office,rating,real_estate_agency,restaurant,roofing_contractor,rv_park,school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,synagogue,taxi_stand,train_station,transit_station,travel_agency,university,veterinary_care,vicinity,zoo
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c79b6a585d415a1927057658c77937674e5e94c7,0.0,0.0,39.0042548,0.0,0.0,0.0,0.0,-77.0374793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,IMAAM Center,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJ3Ym93svIt4kRRtIAyoKOOlI,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9100 Georgia Avenue, Silver Spring",0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937ece436f2126879926b4d9038e3cd2c7cc4367,0.0,0.0,39.0042548,0.0,0.0,0.0,0.0,-77.0374793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Imaam Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJg3Jn58vIt4kRyLvlNJYdG5Q,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"9100 Georgia Avenue, Silver Spring",0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0dcd012bc68007ef38cdea831131385c27cf7a80,0.0,0.0,38.9436382,0.0,0.0,0.0,0.0,-77.0262744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,First Hijra Muslim Community Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJX3YDoBPIt4kRxGOPYC4ehvo,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4324 Georgia Avenue Northwest, Washington",0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,be2a27965431027ea7f143b45f038e8914a9ddba,0.0,0.0,38.9439093,0.0,0.0,0.0,0.0,-77.0230343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Moorish Science Temple-America,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJTdDjjRLIt4kRw6ZuogS1Mwk,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"732 Webster Street Northwest, Washington",0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0dcd012bc68007ef38cdea831131385c27cf7a80,0.0,0.0,38.9436382,0.0,0.0,0.0,0.0,-77.0262744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,First Hijra Muslim Community Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJX3YDoBPIt4kRxGOPYC4ehvo,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4324 Georgia Avenue Northwest, Washington",0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,afc88367669ab869427e3786e037f081a09333a4,0.0,0.0,38.946255,0.0,0.0,0.0,0.0,-76.977082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Avondale Islamic Center,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJLz5LXLvHt4kRyo7myJ5lbno,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4637 Eastern Avenue, Mount Rainier",0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9afba79038cf7e8c04d6d54977e0ff4128416d2e,0.0,0.0,38.9326905,0.0,0.0,0.0,0.0,-76.9792802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Masjid Ahlul Quran Wal Hadeeth,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJrWaPr5HHt4kRw-fj1IyQ20k,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3415 18th Street Northeast, Washington",0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,db421d7eb1e52beb879398d9c109f473ba2cb6b2,0.0,0.0,38.9171257,0.0,0.0,0.0,0.0,-77.0567361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The Islamic Center,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,ChIJLbP40DK2t4kRuoplPNhTABs,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2551 Massachusetts Avenue Northwest, Washington",0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8d8235d26952576671921de911103870ee591e6d,0.0,0.0,38.9082217,0.0,0.0,0.0,0.0,-77.0727691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Muslim Prayer Room,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJVfs5JEe2t4kRWhwMZtI8Adc,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959b1dc625ddf25bd2a3cffbc090dd37258bad7,0.0,0.0,38.9103274,0.0,0.0,0.0,0.0,-77.0159197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Masjid Muhammad,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,ChIJe18atfa3t4kRwgPVqAqIgic,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1519 4th Street Northwest, Washington",0.0
